URL,Scraped_Time,Condition,Car Make,Model,Trim,Year,Kilometers,Body Type,Number of Seats,Fuel,Transmission,Engine Size (cc),Exterior Color,Interior Color,Regional Specs,Car License,Insurance,Car Customs,Body Condition,Paint,Payment Method,City,Neighborhood,Interior Options,Exterior Options,Technology Options,Price,Description_Score,Battery Capacity,Battery Range
https://jo.opensooq.com/en/search/258635571,2025-02-06 21:21:55,Used,Toyota,bZ,bZ4X,2023,"10,000 - 19,999",Sedan,5,Electric,Automatic,,Grey,Grey,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Zarqa,Al mantika Al Hurra,"Heated Steering Wheel, AUX / USB Input, Air Condition, Airbags, Electric Windows, Center Lock, Heated Seats, Alarm System, Leather Seats, Electric Seat Control, Steering Wheel Controls","Keyless Entry, Xenon Lights, Spare Tyre, Panoramic Roof, Rear Sensors, Rim Wheels, Front Sensors, Daytime Running Lights, Electrically Folding Mirrors, LED Lights, Electric Mirrors","Tyre Pressure Monitoring, Bluetooth, Radar, Cruise Control, Traction Control, Media Screen, ABS Brakes, Navigation system / maps, 360° Camera, Touch Screen, Blind Spot Alert, Lane Departure Alert, Voice Control, Forward Collision Alert",25500,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258499027,2025-02-06 21:22:03,New,Changan,Deepal,S7,2024,0,SUV,5,Electric,Automatic,,White,Orange,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,"Electric Seat Control, Air Condition, Steering Wheel Controls, Memory Seats, Electric Windows, Center Lock, Heated Seats, AUX / USB Input, Leather Seats, Airbags, Cooled Seats","Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Sports Package, Rear Sensors, Keyless Entry, Panoramic Roof","Bluetooth, 360° Camera, Hud Projector, Traction Control, Forward Collision Alert, Cruise Control, Blind Spot Alert, Navigation system / maps, Lane Departure Alert, Apple CarPlay, Touch Screen, Android Auto, Media Screen, Voice Control, ABS Brakes",28700,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258635289,2025-02-06 21:22:03,New,BYD,Song Plus,Song Plus,2024,0,SUV,5,Electric,Automatic,,Grey,Beige,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,"Steering Wheel Controls, Center Lock, Heated Seats, Leather Seats, Air Condition, AUX / USB Input, Airbags, Electric Seat Control","Front Sensors, Sports Package, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Spare Tyre, Xenon Lights, Rim Wheels, LED Lights","Touch Screen, Apple CarPlay, Media Screen, Voice Control, ABS Brakes, Bluetooth, 360° Camera, Forward Collision Alert, Traction Control, Blind Spot Alert, Cruise Control, Lane Departure Alert, Radar",28500,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257450577,2025-02-06 21:22:05,New,Changan,Hunter,Standard,2023,0,PickUp,5,Electric,Automatic,,Grey,Grey,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,"Steering Wheel Controls, Electric Windows, Center Lock, Leather Seats, Air Condition, AUX / USB Input, Airbags","Rear Sensors, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, Xenon Lights, Daytime Running Lights, LED Lights, Spare Tyre, Sports Package, Rim Wheels","Bluetooth, Touch Screen, Media Screen, ABS Brakes, Rear Camera, Traction Control, Cruise Control, Voice Control",25900,,50 - 69 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257450533,2025-02-06 21:22:07,New,BYD,Tang,Tang,2024,0,SUV,5,Electric,Automatic,,Black,Beige,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,"Steering Wheel Controls, Memory Seats, Electric Windows, Center Lock, Heated Seats, AUX / USB Input, Leather Seats, Airbags, Cooled Seats, Electric Seat Control, Air Condition","Daytime Running Lights, Electric Mirrors, Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors","Lane Departure Alert, Navigation system / maps, Radar, Touch Screen, Voice Control, Media Screen, Bluetooth, ABS Brakes, Hud Projector, 360° Camera, Forward Collision Alert, Traction Control, Blind Spot Alert, Cruise Control",39700,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257246821,2025-02-06 21:22:08,New,BYD,Seagull,Seagull,2024,0,SUV,5,Electric,Automatic,,Black,Navy Blue,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,"Steering Wheel Controls, Electric Windows, Center Lock, Leather Seats, Air Condition, AUX / USB Input, Airbags, Electric Seat Control","Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, Xenon Lights, LED Lights, Daytime Running Lights, Spare Tyre, Rim Wheels","ABS Brakes, Rear Camera, Traction Control, Cruise Control, Navigation system / maps, Bluetooth, Touch Screen, Media Screen",14200,,Less than 50 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257292019,2025-02-06 21:22:17,Used,Tesla,Model 3,Standard Plus,2022,"20,000 - 29,999",SUV,5,Electric,Automatic,,White,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Tabarboor,"AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Cooled Seats, Steering Wheel Controls, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System, CD player","Rim Wheels, LED Lights, Front Sensors, Sports Package, Rear Sensors, Back Hook, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Electric Mirrors, Daytime Running Lights, Xenon Lights","Forward Collision Alert, ABS Brakes, Navigation system / maps, Blind Spot Alert, Auto Lock System, Lane Departure Alert, 360° Camera, Apple CarPlay, Tyre Pressure Monitoring, Rear Camera, Android Auto, Diff Lock, Traction Control, Voice Control, Radar, Cruise Control, Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Sport Suspension",21600,4,50 - 69 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258737927,2025-02-06 21:22:38,Used,Volkswagen,Lavida,E-lavida,2021,"140,000 - 149,999",Sedan,5,Electric,Automatic,,White,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Good (body only has minor blemishes),Partially repainted,Cash Only,Irbid,Huwwarah,"AUX / USB Input, Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Air Condition","Rim Wheels, Rear Sensors, Electric Mirrors, LED Lights, Daytime Running Lights, Spare Tyre","Touch Screen, Media Screen, ABS Brakes, Rear Camera, Apple CarPlay, Traction Control, Voice Control, Navigation system / maps, Bluetooth, Tyre Pressure Monitoring",12800,4,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/256285909,2025-02-06 21:22:44,Used,Volkswagen,ID 6,ID.6 Crozz Pro,2022,"70,000 - 79,999",SUV,5,Electric,Automatic,,Red,Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Tabarboor,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Memory Seats, Electric rear seat, Steering Wheel Controls, Heated Steering Wheel, Electric Windows, Air Condition, Center Lock, Alarm System, Heated Seats","Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Sports Package, Rear Sensors, Back Hook, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors","Bluetooth, Media Screen, Sport Suspension, Remote Start, ABS Brakes, Navigation system / maps, Forward Collision Alert, Auto Lock System, Blind Spot Alert, 360° Camera, Apple CarPlay, Lane Departure Alert, Rear Camera, Android Auto, Tyre Pressure Monitoring, Traction Control, Voice Control, Radar, Cruise Control, Hud Projector, Touch Screen, Park assist",24500,فحص كامل,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257664879,2025-02-06 21:22:45,Used,Tesla,Model 3,Standard Plus,2023,"10,000 - 19,999",Sedan,5,Electric,Automatic,,Grey,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Other,Other,Cash Only,Zarqa,Al mantika Al Hurra,"Center Lock, Air Condition, Electric Windows, AUX / USB Input, Memory Seats, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Electric rear seat, CD player, Heated Steering Wheel, Heated Seats, Alarm System","Keyless Entry, Daytime Running Lights, Electric Mirrors, Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Sports Package, Electrically Folding Mirrors, Back Hook, Panoramic Roof, Sunroof","Voice Control, Diff Lock, 360° Camera, Hud Projector, Radar, Navigation system / maps, Bluetooth, Touch Screen, Sport Suspension, Lane Departure Alert, Media Screen, Park assist, Blind Spot Alert, Traction Control, Cruise Control, Forward Collision Alert, Rear Camera, Apple CarPlay, Remote Start, Auto Lock System, Android Auto, Tyre Pressure Monitoring, ABS Brakes",21700,فحص كامل,70 - 89 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258589399,2025-02-06 21:23:14,Used,Tesla,Model X,Long Range Plus,2020,"30,000 - 39,999",SUV,7,Electric,Automatic,,Black,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Zarqa,Al mantika Al Hurra,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System","Daytime Running Lights, Electrically Folding Mirrors, Spare Tyre, Sports Package, Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Back Hook, Keyless Entry, Panoramic Roof, Electric Mirrors","Bluetooth, Media Screen, Sport Suspension, Remote Start, ABS Brakes, Navigation system / maps, Forward Collision Alert, Auto Lock System, Lane Departure Alert, 360° Camera, Blind Spot Alert, Rear Camera, Apple CarPlay, Tyre Pressure Monitoring, Traction Control, Android Auto, Radar, Cruise Control, Voice Control, Touch Screen, Park assist",39500,فحص كامل,More than 100 kWh,More than 500 km
https://jo.opensooq.com/en/search/258737325,2025-02-06 21:23:16,Used,Chevrolet,Bolt,Bolt,2020,"30,000 - 39,999",HatchBack,5,Electric,Automatic,,Burgundy,White,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Partially repainted,Cash or Installments,Zarqa,Al mantika Al Hurra,"Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, Heated Steering Wheel, Air Condition, AUX / USB Input, Alarm System","Daytime Running Lights, Rim Wheels, Rear Sensors, Keyless Entry, Xenon Lights, Electric Mirrors","Voice Control, Bluetooth, Touch Screen, Media Screen, Rear Camera, Apple CarPlay, Android Auto",14900,7,Less than 50 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258549687,2025-02-06 21:23:22,Used,Kia,Niro EV,Wind,2022,"10,000 - 19,999",SUV,5,Electric,Automatic,,Black,Black,Korean Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Airport Road - Manaseer Gs,"AUX / USB Input, Leather Seats, Airbags, Cooled Seats, Electric Seat Control, Electric rear seat, Steering Wheel Controls, Heated Steering Wheel, Memory Seats, Air Condition, Electric Windows, Alarm System, Center Lock, Heated Seats","Front Sensors, Rear Sensors, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, Xenon Lights, Daytime Running Lights, LED Lights, Rim Wheels, Back Hook","Apple CarPlay, Tyre Pressure Monitoring, Traction Control, Android Auto, Diff Lock, Cruise Control, Voice Control, Radar, Park assist, Bluetooth, Touch Screen, Navigation system / maps, Remote Start, Media Screen, Forward Collision Alert, ABS Brakes, Blind Spot Alert, Auto Lock System, Lane Departure Alert, Rear Camera",14104,فحص كامل,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/257493245,2025-02-06 21:23:25,Used,Toyota,bZ,bZ3X,2023,"10,000 - 19,999",Sedan,5,Electric,Automatic,,Grey,Nardo Grey,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Zarqa,Al mantika Al Hurra,"AUX / USB Input, Airbags, Electric Seat Control, Steering Wheel Controls, Electric Windows, Center Lock, Leather Seats, Air Condition","Daytime Running Lights, Rim Wheels, Rear Sensors, Keyless Entry, Sunroof, Electric Mirrors","Hud Projector, Navigation system / maps, Bluetooth, Forward Collision Alert, Tyre Pressure Monitoring, Touch Screen, ABS Brakes, Apple CarPlay, Rear Camera, Android Auto, Cruise Control",21500,7,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258245345,2025-02-06 21:23:34,Used,Toyota,Camry,XLE,2015,"80,000 - 89,999",HatchBack,5,Electric,Automatic,"2,000 - 2,999 cc",White,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,University Street,"Airbags, Air Condition, Electric Seat Control, Alarm System, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, CD player, AUX / USB Input, Leather Seats","Xenon Lights, Spare Tyre, Rim Wheels, Rear Sensors, Keyless Entry, Sunroof, Electric Mirrors","Rear Camera, Voice Control, Traction Control, Bluetooth, Cruise Control, Blind Spot Alert, Tyre Pressure Monitoring, Touch Screen, ABS Brakes, Auto Lock System",7250,فحص كامل,Less than 50 kWh,100 - 199 km
https://jo.opensooq.com/en/search/258736455,2025-02-06 21:23:38,Used,Skywell,Skyworth,EV6,2022,"1,000 - 9,999",SUV,5,Electric,Automatic,,White,Black,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Al Bnayyat,"Leather Seats, Electric Windows, Alarm System, Airbags, Center Lock, Air Condition, AUX / USB Input","Keyless Entry, Electric Mirrors, Rim Wheels, LED Lights, Xenon Lights","Sport Suspension, Navigation system / maps, ABS Brakes, Touch Screen, Apple CarPlay, Park assist, Bluetooth, Diff Lock, Tyre Pressure Monitoring, Auto Lock System, Android Auto, Media Screen, Traction Control, Rear Camera",18500,,50 - 69 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258245177,2025-02-06 21:23:40,Used,Hyundai,Kona,Standard,2020,"100,000 - 109,999",SUV,5,Electric,Automatic,,White,Black,Korean Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Sports City,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Memory Seats, Alarm System, Electric Windows, Center Lock, Heated Seats","Rear Sensors, Electrically Folding Mirrors, Electric Mirrors, LED Lights, Back Hook, Daytime Running Lights, Rim Wheels, Front Sensors","Blind Spot Alert, Rear Camera, Lane Departure Alert, Traction Control, Tyre Pressure Monitoring, Media Screen, Touch Screen, Android Auto, ABS Brakes, Voice Control, Auto Lock System, Bluetooth, 360° Camera",19000,7,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258637867,2025-02-06 21:23:46,Used,Changan,Eado,Eado Plus Sport,2020,"90,000 - 99,999",Sedan,5,Electric,Manual,,White,Black,Other Specs,Not Licensed,Not Insured,With Customs,Other,Other,Cash or Installments,Zarqa,Al mantika Al Hurra,"AUX / USB Input, Alarm System, Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Leather Seats, Sport Seats, Air Condition","Daytime Running Lights, Rim Wheels, Rear Sensors, Keyless Entry, Electric Mirrors, LED Lights","Tyre Pressure Monitoring, Touch Screen, ABS Brakes, Auto Lock System, Rear Camera, Cruise Control, Navigation system / maps, Bluetooth",11000,,Less than 50 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257532511,2025-02-06 21:23:47,Used,Chevrolet,Bolt,Bolt,2022,"40,000 - 49,999",SUV,5,Electric,Automatic,,White,White,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Partially repainted,Cash Only,Amman,Jubaiha,"Airbags, Sport Seats, Electric Seat Control, Cooled Seats, Steering Wheel Controls, Electric rear seat, Memory Seats, Heated Steering Wheel, Electric Windows, Air Condition, Center Lock, Alarm System, Heated Seats, AUX / USB Input, Leather Seats","Front Sensors, Sports Package, Rear Sensors, Back Hook, Keyless Entry, Sunroof, Panoramic Roof, Electric Mirrors, Daytime Running Lights, Xenon Lights, Rim Wheels, LED Lights","Forward Collision Alert, Auto Lock System, Blind Spot Alert, 360° Camera, Apple CarPlay, Lane Departure Alert, Rear Camera, Android Auto, Tyre Pressure Monitoring, Traction Control, Voice Control, Radar, Cruise Control, Hud Projector, Touch Screen, Sport Suspension, Bluetooth, Media Screen, Navigation system / maps, Remote Start, ABS Brakes",18500,فحص كامل,50 - 69 kWh,More than 500 km
